season,round,driver_code,win_books,win_avg_american_odds,win_avg_decimal_odds,win_best_american_odds,win_best_decimal_odds,win_best_sportsbook,win_market_implied_probability,win_market_no_vig_probability,podium_books,podium_avg_american_odds,podium_avg_decimal_odds,podium_best_american_odds,podium_best_decimal_odds,podium_best_sportsbook,podium_market_implied_probability,podium_market_no_vig_probability,podium_market_avg_american_odds,podium_market_avg_decimal_odds,podium_market_best_american_odds,podium_market_best_decimal_odds,podium_market_probability,podium_market_no_vig_probability_only,podium_estimated_probability,podium_estimated_decimal_odds,podium_estimated_american_odds,podium_effective_avg_decimal_odds,podium_effective_avg_american_odds,podium_effective_best_decimal_odds,podium_effective_best_american_odds,podium_effective_probability,podium_effective_no_vig_probability,podium_odds_source
2025,19,LEC,1,2000,21,2000,21,DraftKings,0.0476190476190476,0.0396328057712532,1,-105,1.95238095238095,-105,1.95238095238095,DraftKings,0.51219512195122,0.441368111681118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,NOR,1,165,2.65,165,2.65,DraftKings,0.377358490566038,0.314071291017478,1,-500,1.2,-500,1.2,DraftKings,0.833333333333333,0.718098911862137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,OCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,PIA,1,2500,26,2500,26,DraftKings,0.0384615384615385,0.0320111123537045,1,110,2.1,110,2.1,DraftKings,0.476190476190476,0.410342235349792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,RUS,1,2000,21,2000,21,DraftKings,0.0476190476190476,0.0396328057712532,1,-120,1.83333333333333,-120,1.83333333333333,DraftKings,0.545454545454545,0.47002837867339903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,SAI,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00331589211631998,1,4500,46,4500,46,DraftKings,0.0217391304347826,0.0187330150920557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,STR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,TSU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,VER,1,-185,1.54054054054054,-185,1.54054054054054,DraftKings,0.649122807017544,0.540257720776557,1,-900,1.11111111111111,-900,1.11111111111111,DraftKings,0.9,0.775546824811107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,ALO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,ANT,1,8000,81,8000,81,DraftKings,0.0123456790123457,0.0101490532115497,1,1100,12,1100,12,DraftKings,0.0833333333333333,0.072834250287537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,BEA,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00273114056523431,1,5000,51,5000,51,DraftKings,0.0196078431372549,0.0171374706558911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,BOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,GAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,HAD,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00544419410685781,1,2800,29,2800,29,DraftKings,0.0344827586206896,0.0301383104638084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,HAM,1,900,10,900,10,DraftKings,0.1,0.0822073310135529,1,-125,1.8,-125,1.8,DraftKings,0.555555555555556,0.48556166858358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,HUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,LAW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,LEC,1,450,5.5,450,5.5,DraftKings,0.181818181818182,0.149467874570096,1,-250,1.4,-250,1.4,DraftKings,0.714285714285714,0.624293573893175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,NOR,1,-225,1.44444444444444,-225,1.44444444444444,DraftKings,0.692307692307692,0.569127676247674,1,-700,1.14285714285714,-700,1.14285714285714,DraftKings,0.875,0.764759628019139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,OCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,PIA,1,4000,41,4000,41,DraftKings,0.024390243902439,0.020050568539891,1,350,4.5,350,4.5,DraftKings,0.222222222222222,0.194224667433432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,RUS,1,2500,26,2500,26,DraftKings,0.0384615384615385,0.0316182042359819,1,250,3.5,250,3.5,DraftKings,0.285714285714286,0.24971742955727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,SAI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,STR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,20,TSU,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00273114056523431,1,5000,51,5000,51,DraftKings,0.0196078431372549,0.0171374706558911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,20,VER,1,550,6.5,550,6.5,DraftKings,0.153846153846154,0.126472816943928,1,-165,1.60606060606061,-165,1.60606060606061,DraftKings,0.622641509433962,0.544195530450277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,ALO,1,15000,151,15000,151,Bet365,0.00662251655629139,0.00552983320287859,1,2000,21,2000,21,Bet365,0.0476190476190476,0.0420500877366837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,ANT,1,700,8,700,8,Bet365,0.125,0.104375601704334,1,-163,1.61349693251534,-163,1.61349693251534,Bet365,0.619771863117871,0.547290685637522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,BEA,1,20000,201,20000,201,Bet365,0.00497512437810945,0.00415425280415257,1,2500,26,2500,26,Bet365,0.0384615384615385,0.033963532402706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,BOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,GAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,HAD,1,10000,101,10000,101,Bet365,0.0099009900990099,0.00826737439242245,1,1600,17,1600,17,Bet365,0.0588235294117647,0.0519442260276681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,HAM,1,10000,101,10000,101,Bet365,0.0099009900990099,0.00826737439242245,1,1600,17,1600,17,Bet365,0.0588235294117647,0.0519442260276681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,HUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,LAW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,LEC,1,2000,21,2000,21,Bet365,0.0476190476190476,0.0397621339826032,1,-110,1.90909090909091,-110,1.90909090909091,Bet365,0.523809523809524,0.462550965103521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,NOR,1,-350,1.28571428571429,-350,1.28571428571429,Bet365,0.777777777777778,0.64944818838252,1,-1000,1.1,-1000,1.1,Bet365,0.909090909090909,0.802774402245779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,OCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,PIA,1,600,7,600,7,Bet365,0.142857142857143,0.11928640194781,1,-400,1.25,-400,1.25,Bet365,0.8,0.706441473976286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,RUS,1,2500,26,2500,26,Bet365,0.0384615384615385,0.0321155697551795,1,300,4,300,4,Bet365,0.25,0.220762960617589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,21,SAI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,STR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,TSU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,21,VER,1,2800,29,2800,29,Bet365,0.0344827586206896,0.0287932694356782,1,1000,11,1000,11,Bet365,0.0909090909090909,0.0802774402245779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,ALO,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00636366237662733,1,2200,23,2200,23,DraftKings,0.0434782608695652,0.0389099028211038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,ANT,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00636366237662733,1,2200,23,2200,23,DraftKings,0.0434782608695652,0.0389099028211038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,BEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,BOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,GAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,HAD,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00552079318767007,1,3500,36,3500,36,DraftKings,0.0277777777777778,0.0248591045801496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,HAM,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00636366237662733,1,2200,23,2200,23,DraftKings,0.0434782608695652,0.0389099028211038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,HUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,LAW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,LEC,1,6500,66,6500,66,DraftKings,0.0151515151515152,0.0126309056263361,1,1100,12,1100,12,DraftKings,0.0833333333333333,0.0745773137404489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,NOR,1,-110,1.90909090909091,-110,1.90909090909091,DraftKings,0.523809523809524,0.436668451653333,1,-700,1.14285714285714,-700,1.14285714285714,DraftKings,0.875,0.783061794274713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,OCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,PIA,1,2200,23,2200,23,DraftKings,0.0434782608695652,0.0362452074494861,1,-105,1.95238095238095,-105,1.95238095238095,DraftKings,0.51219512195122,0.458377635673003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,RUS,1,1200,13,1200,13,DraftKings,0.0769230769230769,0.0641261362567832,1,-200,1.5,-200,1.5,DraftKings,0.666666666666667,0.596618509923591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,SAI,1,2800,29,2800,29,DraftKings,0.0344827586206896,0.0287461990116614,1,450,5.5,450,5.5,DraftKings,0.181818181818182,0.16271413907007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,22,STR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,TSU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,22,VER,1,110,2.1,110,2.1,DraftKings,0.476190476190476,0.396971319684848,1,-700,1.14285714285714,-700,1.14285714285714,DraftKings,0.875,0.783061794274713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,ALB,1,150000,1501,150000,1501,Bet365,6.6622251832111e-4,5.5072297266448e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,ALO,1,20000,201,20000,201,Bet365,0.00497512437810945,0.00411261284561887,1,1800,19,1800,19,not specified,0.0526315789473684,0.045727586416616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,ANT,1,5000,51,5000,51,Bet365,0.0196078431372549,0.016208532979792,1,450,5.5,450,5.5,not specified,0.181818181818182,0.157968025802855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,BEA,1,150000,1501,150000,1501,Bet365,6.6622251832111e-4,5.5072297266448e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,BOR,1,200000,2001,200000,2001,Bet365,4.9975012493753e-4,4.1311103546696e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,COL,1,300000,3001,300000,3001,Bet365,3.3322225924691e-4,2.7545324290882e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,GAS,1,50000,501,50000,501,Bet365,0.00199600798403193,0.0016499704230926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,HAD,1,10000,101,10000,101,Bet365,0.0099009900990099,0.00818450675217221,1,1200,13,1200,13,not specified,0.0769230769230769,0.0668326263012081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,HAM,1,50000,501,50000,501,Bet365,0.00199600798403193,0.0016499704230926,1,7000,71,7000,71,not specified,0.0140845070422535,0.0122369597452916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,HUL,1,100000,1001,100000,1001,Bet365,9.9900099900099e-4,8.2580937259679e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,LAW,1,100000,1001,100000,1001,Bet365,9.9900099900099e-4,8.2580937259679e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,LEC,1,25000,251,25000,251,Bet365,0.00398406374501992,0.0032933672588422,1,1800,19,1800,19,not specified,0.0526315789473684,0.045727586416616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,NOR,1,225,3.25,225,3.25,Bet365,0.307692307692308,0.254349286759814,1,-800,1.125,-800,1.125,not specified,0.888888888888889,0.772288126147293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,OCO,1,250000,2501,250000,2501,Bet365,3.9984006397441e-4,3.3052186404214e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,PIA,1,-175,1.57142857142857,-175,1.57142857142857,Bet365,0.636363636363636,0.52604057034416,1,-900,1.11111111111111,-900,1.11111111111111,not specified,0.9,0.781941727724134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,RUS,1,1600,17,1600,17,Bet365,0.0588235294117647,0.0486255989393761,1,100,2,100,2,not specified,0.5,0.434412070957852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,SAI,1,20000,201,20000,201,Bet365,0.00497512437810945,0.00411261284561887,1,1800,19,1800,19,not specified,0.0526315789473684,0.045727586416616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,23,STR,1,300000,3001,300000,3001,Bet365,3.3322225924691e-4,2.7545324290882e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,TSU,1,150000,1501,150000,1501,Bet365,6.6622251832111e-4,5.5072297266448e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,23,VER,1,550,6.5,550,6.5,Bet365,0.153846153846154,0.127174643379907,1,-275,1.36363636363636,-275,1.36363636363636,not specified,0.733333333333333,0.637137704071517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,24,ALB,1,200000,2001,200000,2001,BetMGM,4.9975012493753e-4,4.0572728950306e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,ALO,1,15000,151,15000,151,BetMGM,0.00662251655629139,0.00537655831983868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,ANT,1,20000,201,20000,201,BetMGM,0.00497512437810945,0.00403910600147085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,BEA,1,50000,501,50000,501,BetMGM,0.00199600798403193,0.00162047965328471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,BOR,1,25000,251,25000,251,BetMGM,0.00398406374501992,0.00323450321233323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,COL,1,300000,3001,300000,3001,BetMGM,3.3322225924691e-4,2.7052992545672e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,GAS,1,300000,3001,300000,3001,BetMGM,3.3322225924691e-4,2.7052992545672e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,HAD,1,50000,501,50000,501,BetMGM,0.00199600798403193,0.00162047965328471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,HAM,1,30000,301,30000,301,BetMGM,0.00332225913621262,0.00269721031991907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,HUL,1,150000,1501,150000,1501,BetMGM,6.6622251832111e-4,5.4087961778523e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,LAW,1,200000,2001,200000,2001,BetMGM,4.9975012493753e-4,4.0572728950306e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,LEC,1,5000,51,5000,51,BetMGM,0.0196078431372549,0.0159188295352087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,NOR,1,250,3.5,250,3.5,BetMGM,0.285714285714286,0.23196008751304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,OCO,1,50000,501,50000,501,BetMGM,0.00199600798403193,0.00162047965328471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,PIA,1,700,8,700,8,BetMGM,0.125,0.101482538286955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,RUS,1,2500,26,2500,26,BetMGM,0.0384615384615385,0.0312253963959862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,SAI,1,100000,1001,100000,1001,BetMGM,9.9900099900099e-4,8.110492570386e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,STR,1,250000,2501,250000,2501,BetMGM,3.9984006397441e-4,3.2461427680753e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,TSU,1,100000,1001,100000,1001,BetMGM,9.9900099900099e-4,8.110492570386e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,24,VER,1,-275,1.36363636363636,-275,1.36363636363636,BetMGM,0.733333333333333,0.595364224616804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,1,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,1,ALO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,1,ANT,1,700,8,700,8,not specified,0.125,0.102658916224559,1,-400,1.25,-400,1.25,not specified,0.8,0.692552374684655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,1,BEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,1,BOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
